"","V1","V2","V3"
"6633","SANIMAX USA ","SANIMAX USA ","0"
"6634","SANOFI PASTEUR ","SANOFI PASTEUR ","0"
"6635","SANOFI US","SANOFI US","0"
"6636","SANOFI US SERVICES ","SANOFI US SERVICES ","0"
"6637","SANTA BARBARA COUNTY DEPARTMENT OF PUBLIC WORKS RESOURCE RECOVERY & WASTE MANAGEMENT","SANTA BARBARA COUNTY DEPARTMENT OF PUBLIC WORKS RESOURCE RECOVERY & WASTE MANAGEMENT","0"
"6638","SANTA FE SOLID WASTE MANAGEMENT AGENCY","SANTA FE SOLID WASTE MANAGEMENT AGENCY","0"
"6639","SANTA ROSA BOARD OF COUNTY COMMISSIONERS","SANTA ROSA BOARD OF COUNTY COMMISSIONERS","0"
"6640","SANTEE COOPER","SANTEE COOPER","0"
"6641","SANTEE PRINT WORKS","SANTEE PRINT WORKS","0"
"6642","SANTEE PRINT WORKS ","SANTEE PRINT WORKS ","0"
"6643","SAPA EXTRUSIONS ","SAPA EXTRUSIONS ","0"
"6644","SAPA EXTRUSIONS, ","SAPA EXTRUSIONS, ","0"
"6645","SAPA EXTRUSIONS, ","SAPA EXTRUSIONS, ","0"
"6646","SAPPI NORTH AMERICA ","SAPPI NORTH AMERICA ","0"
"6647","SAPUTO CHEESE USA ","SAPUTO CHEESE USA ","0"
"6648","SARASOTA COUNTY","SARASOTA COUNTY","0"
"6649","SARPY COUNTY","SARPY COUNTY","0"
"6650","SASOL NORTH AMERICA ","SASOL NORTH AMERICA ","0"
"6651","SASOL USA ","SASOL USA ","0"
"6652","SAUDI REFINING ","SAUDI REFINING ","0"
"6653","SAZERAC CO ","SAZERAC CO ","0"
"6654","SBM OFFSHORE","SBM OFFSHORE","0"
"6655","SBM OFFSHORE","SBM OFFSHORE","0"
"6656","SC JOHNSON & SON ","SC JOHNSON & SON ","0"
"6657","SC JOHNSON AND SON ","SC JOHNSON AND SON ","0"
"6658","SC JOHNSON AND SON","SC JOHNSON AND SON","0"
"6659","SCA AMERICAS","SCA AMERICAS","0"
"6660","SCA AMERICAS ","SCA AMERICAS ","0"
"6661","SCA AMERICAS","SCA AMERICAS","0"
"6662","SCA AMERICAS","SCA AMERICAS","0"
"6663","SCA TISSUE NORTH AMERICA, ","SCA TISSUE NORTH AMERICA .","2"
"6664","SCA TISSUE NORTH AMERICA .","SCA TISSUE NORTH AMERICA .","0"
"6665","SCANA ","SCANA ","0"
"6666","SCANA ","SCANA ","0"
"6667","SCHMOLZ & BICKENBACH USA  ","SCHMOLZ & BICKENBACH USA  ","0"
"6668","SCHMOLZ + BICKENBACH USA ","SCHMOLZ + BICKENBACH USA ","0"
"6669","SCHNITZER STEEL INDUSTRIES ","SCHNITZER STEEL INDUSTRIES ","0"
"6670","SCHUYLKILL ENERGY RESOURCES ","SCHUYLKILL ENERGY RESOURCES ","0"
"6671","SCHUYLKILL ENERGY RESOURCES, ","SCHUYLKILL ENERGY RESOURCES ","1"
"6672","SCOGI GP","SCOGI GP","0"
"6673","SCOTTALTER JR. C/O MIDAMERICAN ENERGY  ","SCOTTALTER JR. C/O MIDAMERICAN ENERGY  ","0"
"6674","SDW  ","SDW  ","0"
"6675","SEABOARD ","SEABOARD ","0"
"6676","SEACOR  ","SEACOR  ","0"
"6677","SEACOR , ","SEACOR  ","1"
"6678","SEACOR ","SEACOR  ","1"
"6679","SEARLES VALLEY MINERALS ","SEARLES VALLEY MINERALS ","0"
"6680","SEARLES VALLEY MINERALS, ","SEARLES VALLEY MINERALS ","1"
"6681","SECCRA","SECCRA","0"
"6682","SECCRA COMMUNITY LANDFILL","SURRY COUNTY LANDFILL","10"
"6683","SECCRA COMMUNITY LANDFILL","SURRY COUNTY LANDFILL","10"
"6684","SEKISUI AMERICA ","SEKISUI AMERICA ","0"
"6685","SELECT MILK PRODUCERS ","SELECT MILK PRODUCERS ","0"
"6686","SEMCO ENERGY ","SEMCO ENERGY ","0"
"6687","SEMCO  ","SEACOR  ","3"
"6688","SEMGAS ","SEMGAS ","0"
"6689","SEMGROUP ","SEMGROUP ","0"
"6690","SEMICONDUCTOR COMPONENT INDUSTRIES","SEMICONDUCTOR COMPONENT INDUSTRIES","0"
"6691","SEMINOLE COUNTY BOARD OF COUNTY COMMISSIONERS","SEMINOLE COUNTY BOARD OF COUNTY COMMISSIONERS","0"
"6692","SEMINOLE ELECTRIC COOPERATIVE ","SEMINOLE ELECTRIC COOPERATIVE ","0"
"6693","SEMINOLE ELECTRIC COOPERATIVE, ","SEMINOLE ELECTRIC COOPERATIVE ","1"
"6694","SEMPRA ENERGY","SEMPRA ENERGY","0"
"6695","SEMPRA ENERGY ","SEMPRA ENERGY","1"
"6696","SENDERO MIDSTREAM PARTNERS ","SENDERO MIDSTREAM PARTNERS ","0"
"6697","SENECA RESOURCES ","SENECA RESOURCES ","0"
"6698","SENSIENT TECHNOLOGIES ","SENSIENT TECHNOLOGIES ","0"
"6699","SENTINEAK RESOURCES","SENECA RESOURCES ","6"
"6700","SEVERSTAL NORTH AMERICA, ","SEVERSTAL NORTH AMERICA, ","0"
"6701","SEWARD COUNTY KANSAS","SEWARD COUNTY KANSAS","0"
"6702","SEWERAGE & WATER BOARD OF NEW ORLEANS","SEWERAGE & WATER BOARD OF NEW ORLEANS","0"
"6703","SEXTON FAMILY PTNR ","SEXTON FAMILY PARTNER ","3"
"6704","SEYMOUR OF SYCAMORE ","SEYMOUR OF SYCAMORE ","0"
"6705","SF  ","SF  ","0"
"6706","SHELBY COUNTY COMMISSION (LOCAL GOVERNMENT) ALABAMA","SHELBY COUNTY COMMISSION (LOCAL GOVERNMENT) ALABAMA","0"
"6707","SHELL CHEMICAL ","SHELL CHEMICAL ","0"
"6708","SHELL OIL CO","SHELL OIL CO","0"
"6709","SHELTROLEUM ","SHELTROLEUM ","0"
"6710","SHELTROLEUM ","SHELTROLEUM ","0"
"6711","SHENANDOAH COUNTY VA","SHENANDOAH COUNTY VA","0"
"6712","SHILOH INDUSTRIES ","SHILOH INDUSTRIES ","0"
"6713","SHIN ETSU HANDOTAI CO ","SHIN-ETSU HANDOTAI CO ","2"
"6714","SHINTECH ","SHINTECH ","0"
"6715","SHOOSMITH BROS ","SHOOSMITH BROS ","0"
"6716","SHOWA DENKO CARBON ","SHOWA DENKO CARBON ","0"
"6717","SHULTZ STEEL CO","SHULTZ STEEL CO","0"
"6718","SI GROUP ","SI GROUP ","0"
"6719","SI GROUP USA  (USHA) ","SI GROUP USA  ","7"
"6720","SI GROUP","SI GROUP ","1"
"6721","SI GROUP(US)","SI GROUP ","5"
"6722","SI GROUP","SI GROUP ","1"
"6723","SID RICHARDSON CARBON & ENERGY CO","SID RICHARDSON CARBON & ENERGY CO","0"
"6724","SIEMENS ","SIEMENS ","0"
"6725","SIERRA PACIFIC INDUSTRIES","SIERRA PACIFIC INDUSTRIES","0"
"6726","SIGNAL HILTROLEUM ","SIGNAL HILTROLEUM ","0"
"6727","SIKESTON BOARD OF MUNICIPAL UTILITIES","SIKESTON BOARD OF MUNICIPAL UTILITIES","0"
"6728","SIKESTON BOARD OF MUNIPAL UTILITIES","SIKESTON BOARD OF MUNICIPAL UTILITIES","2"
"6729","SILVERBOW RESOURCES ","SILVERBOW RESOURCES ","0"
"6730","SIMMONS FOODS ","SIMMONS FOODS ","0"
"6731","SIMMONS PREPARED FOODS ","SIMMONS PREPARED FOODS ","0"
"6732","SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE","SIOUXLAND ENERGY & LIVESTOCK COOPERATIVE","0"
"6733","SIOUXLAND ENERGY COOPERATIVE","SIOUXLAND ENERGY COOPERATIVE","0"
"6734","SISECAM CHEMICALS USA ","SISECAM CHEMICALS USA ","0"
"6735","SK BATTERY AMERICA","SK BATTERY AMERICA","0"
"6736","SK CAPITARTNERS II ","SK CAPITARTNERS II ","0"
"6737","SK CAPITARTNERS ","SK CAPITARTNERS II ","3"
"6738","SK CAPTITARTNER II ","SK CAPITARTNERS II ","2"
"6739","SK E&P","SK E&P","0"
"6740","SKANA ALUMINUM CO","KAISER ALUMINUM ","9"
"6741","SKYWATER TECHNOLOGY FOUNDRY ","SKYWATER TECHNOLOGY FOUNDRY ","0"
"6742","SKYWORKS SOLUTIONS ","SKYWORKS SOLUTIONS ","0"
"6743","SLAWSON COMPANIES ","SLAWSON COMPANIES ","0"
"6744","SLAWSON COS ","SLAWSON COMPANIES ","6"
"6745","SM ENERGY CO","SM ENERGY CO","0"
"6746","SM ENERGY","MGE ENERGY","3"
"6747","SM ENERGY ","SM ENERGY CO","2"
"6748","SMARR EMC","SMARR EMC","0"
"6749","SMITHFIELD FOODS ","SMITHFIELD FOODS ","0"
"6750","SMITHFIELD FOODS, ","SMITHFIELD FOODS ","1"
"6751","SNAKE RIVER SUGAR CO","SNAKE RIVER SUGAR CO","0"
"6752","SNF  CO","SNF  CO","0"
"6753","SNF  ","SNF  ","0"
"6754","SNOHOMISH COUNTY","SNOHOMISH COUNTY","0"
"6755","SNYDER ASSOCIATED COMPANIES ","SNYDER ASSOCIATED COMPANIES ","0"
"6756","SNYDER ASSOCIATED COS ","SNYDER ASSOCIATED COMPANIES ","6"
"6757","SNYDER BROTHERS ","SNYDER BROTHERS ","0"
"6758","SOFIDEL AMERICA ","SOFIDEL AMERICA ","0"
"6759","SOJITZ  OF AMERICA","SOJITZ  OF AMERICA","0"
"6760","SOLID WASTE AUTHORITY OF CENTRAL OHIO","SOLID WASTE AUTHORITY OF CENTRAL OHIO","0"
"6761","SOLID WASTE AUTHORITY OF PALM BEACH COUNTY","SOLID WASTE AUTHORITY OF PALM BEACH COUNTY","0"
"6762","SOLID WASTE AUTHORITY OF PALM BEACH COUNTY FLORIDA","SOLID WASTE AUTHORITY OF PALM BEACH COUNTY","8"
"6763","SOLID WASTE DISPOSAL AUTHORITY","RIVANNA SOLID WASTE AUTHORITY","17"
"6764","SOLID WASTE DIV CITY OF BILLINGS MONTANA","STATE OF ILLINOIS","29"
"6765","SOLID WASTE MANAGEMENT AUTHORITY OF ATKINSON COUNTY","SOLID WASTE AUTHORITY OF PALM BEACH COUNTY","27"
"6766","SOLID WASTE MANAGEMENT COMMISSION OF MARSHALL COUNTY","SOLID WASTE AUTHORITY OF PALM BEACH COUNTY","34"
"6767","SOLID WASTE SERVICES ","SANOFI US SERVICES ","10"
"6768","SOLUTIA ","SOLUTIA ","0"
"6769","SOLVAY AMERICA ","SOLVAY AMERICA ","0"
"6770","SOLVAY CHEMICALS ","SOLVAY CHEMICALS ","0"
"6771","SOLVAY  ","SOLVAY  ","0"
"6772","SONOCO PRODUCTS CO","SONOCO PRODUCTS CO","0"
"6773","SOUTH CAROLINA PUBLIC SERVICE AUTHORITY","SOUTH CAROLINA PUBLIC SERVICE AUTHORITY","0"
"6774","SOUTH CENTRAL IOWA LANDFILL AGENCY","SOUTH CENTRAL IOWA LANDFILL AGENCY","0"
"6775","SOUTH CENTRAL IOWA LANDFILL AGENCY ","SOUTH CENTRAL IOWA LANDFILL AGENCY","1"
"6776","SOUTH CENTRAL IOWA SOLID WASTE AGENCY","SOUTH CENTRAL IOWA LANDFILL AGENCY","15"
"6777","SOUTH CENTRAL SOLID WASTE AUTHORITY","SCOTTSBORO SOLID WASTE AUTHORITY","13"
"6778","SOUTH JERSEY INDUSTRIES ","TEXAS INDUSTRIES ","11"
"6779","SOUTH MISSISSIPPI ELECTRIC POWER ASSOC","TUCSON ELECTRIC POWER ","24"
"6780","SOUTH STAGE LANDFILL ","T S LANDFILL, ","9"
"6781","SOUTH STAGE LANDFILL, ","T S LANDFILL, ","8"
"6782","SOUTH TEXAS ELECTRIC COOPERATIVE ","SOUTH TEXAS ELECTRIC COOPERATIVE ","0"
"6783","SOUTH TEXAS ELECTRIC COOPERATIVE, ","SOUTH TEXAS ELECTRIC COOPERATIVE ","1"
"6784","SOUTH UTAH VALLEY SOLID WASTE DISTRICT","SALINAS VALLEY SOLID WASTE AUTHORITY","22"
"6785","SOUTHCROSS ENERGY","SUNCOKE ENERGY","9"
"6786","SOUTHCROSS ENERGY PARTNERS ","RISE ENERGY PARTNERS, ","11"
"6787","SOUTHCROSS GATHERING, ","SOUTHERN ","13"
"6788","SOUTHEAST BERRIEN COUNTY LANDFILL","SURRY COUNTY LANDFILL","14"
"6789","SOUTHEAST BERRIEN COUNTY LANDFILL AUTHORITY","SURRY COUNTY LANDFILL","24"
"6790","SOUTHEAST MINNESOTA ETHANOL COOP","STATE OF MINNESOTA","22"
"6791","SOUTHEASTERN PUBLIC SERVICE AUTHORITY","SOUTH CAROLINA PUBLIC SERVICE AUTHORITY","10"
"6792","SOUTHERN CALIFORNIA EDISON","SOUTHERN CALIFORNIA EDISON","0"
"6793","SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY","SOUTH CAROLINA PUBLIC SERVICE AUTHORITY","17"
"6794","SOUTHERN CO","SOUTHERN ","2"
"6795","SOUTHERN CO GAS","SOUTHERN ","6"
"6796","SOUTHERN HENS ","SOUTHERN ","5"
"6797","SOUTHERN IDAHO REGIONAL SOLID WASTE DISTRICT","UPPER SOUTHWEST REGIONAL SOLID WASTE MANAGEMENT DISTRICT","28"
"6798","SOUTHERN ILLINOIS POWER COOPERATIVE","SOUTHWESTERN ELECTRIC COOPERATIVE ","21"
"6799","SOUTHERN ILLINOIS UNIVERSITY","THE WASHINGTON UNIVERSITY","17"
"6800","SOUTHERN ILLINOIS UNIVERSITY SYSTEM","TEXAS TECH UNIVERSITY SYSTEM","21"
"6801","SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE","THE WESTERN SUGAR COOPERATIVE","18"
"6802","SOUTHERN MINNESOTA MUNICIPAWER AGENCY","UTAH MUNICIPAWER AGENCY","16"
"6803","SOUTHERN NEVADA WATER AUTHORITY","RIVANNA SOLID WASTE AUTHORITY","20"
"6804","SOUTHERN OKLAHOMA REGIONAL DISPOSAL ","SOUTHERN CALIFORNIA EDISON","24"
"6805","SOUTHERN OKLAHOMA REGIONAL DISPOSAL, ","SOUTHERN CALIFORNIA EDISON","25"
"6806","SOUTHERN UTE INDIAN TRIBE","SOUTHERN ","16"
"6807","SOUTHLAND ROYALTY CO","SHELL OIL CO","14"
"6808","SOUTHSIDE REGIONABLIC SERVICE AUTHORITH","SOUTH CAROLINA PUBLIC SERVICE AUTHORITY","16"
"6809","SOUTHSIDE REGIONABLIC SERVICE AUTHORITHY","SOUTH CAROLINA PUBLIC SERVICE AUTHORITY","15"
"6810","SOUTHWEST ENERGY","SOUTHWESTERN ENERGY ","4"
"6811","SOUTHWEST GAS ","SOUTHWEST GAS ","0"
"6812","SOUTHWEST GAS  ","SOUTHWEST GAS ","1"
"6813","SOUTHWEST GAS STORAGE","SOUTHWEST GAS ","7"
"6814","SOUTHWEST GENERATION OPERATING CO","SOUTHWESTERN ENERGY CO","17"
"6815","SOUTHWEST IOWA RENEWABLE ENERGY","SOUTHWEST IOWA RENEWABLE ENERGY","0"
"6816","SOUTHWEST TRANSMISSION COOPERATIVE ","SOUTHWEST TRANSMISSION COOPERATIVE ","0"
"6817","SOUTHWESTERN ELECTRIC COOPERATIVE ","SOUTHWESTERN ELECTRIC COOPERATIVE ","0"
"6818","SOUTHWESTERN ELECTRIC POWER CO (SWEPCO)","SOUTHWESTERN ELECTRIC POWER CO (SWEPCO)","0"
"6819","SOUTHWESTERN ENERGY CO","SOUTHWESTERN ENERGY CO","0"
"6820","SOUTHWESTERN ENERGY CO ","SOUTHWESTERN ENERGY CO ","0"
"6821","SOUTHWESTERN PRODUCTION ","SOUTHWESTERN PRODUCTION ","0"
"6822","SOUTHWIRE CO","SOUTHWIRE CO","0"
"6823","SPANGLER COMPANIES ","SPANGLER COMPANIES ","0"
"6824","SPANGLER COS ","SPANGLER COS ","0"
"6825","SPARTAN LIGHT METAODUCTS ","SPARTAN LIGHT METAODUCTS ","0"
"6826","SPARTANBURG COUNTY SC","SPARTANBURG COUNTY SC","0"
"6827","SPECTRA ENERGY","SPECTRA ENERGY","0"
"6828","SPECTRA ENERGY ","SPECTRA ENERGY ","0"
"6829","SPIRE ","SPIRE ","0"
"6830","SPIRIT AEROSYSTEMS  ","SPIRIT AEROSYSTEMS  ","0"
"6831","SPOTSYLVANIA","SPOTSYLVANIA","0"
"6832","SPOTSYLVANIA COUNTY","SPOTSYLVANIA COUNTY","0"
"6833","SPRAY PRODUCTS ","SPRAY PRODUCTS ","0"
"6834","SPRINGFIELD MISSOURI","SPRINGFIELD MISSOURI","0"
"6835","SRC ENERGY ","SRC ENERGY ","0"
"6836","SRI INTERNATIONAL","SRI INTERNATIONAL","0"
"6837","SRI USA","SRI USA","0"
"6838","SSAB US  ","SSAB US  ","0"
"6839","ST BARBARA CEMENT ","ST BARBARA CEMENT ","0"
"6840","ST BARBARA CEMENT, ","ST BARBARA CEMENT ","1"
"6841","ST BARNABAS HOSPITAL","ST BARNABAS HOSPITAL","0"
"6842","ST CLAIR COUNTY","ST CLAIR COUNTY","0"
"6843","ST CLAIR COUNTY MICHIGAN","ST CLAIR COUNTY MICHIGAN","0"
"6844","ST LANDRY PARISH WASTE DISPOSAL DISTRICT","ST LANDRY PARISH WASTE DISPOSAL DISTRICT","0"
"6845","ST LUCIE COUNTY COMMISSIONERS","ST LUCIE COUNTY COMMISSIONERS","0"
"6846","ST MARY PARISH GOVERNMENT","ST MARY PARISH GOVERNMENT","0"
"6847","ST PAPER","STARPET","5"
"6848","STAFFORD COUNTY VA","STAFFORD COUNTY VA","0"
"6849","STANISLAUS FOOD PRODUCTS","STANISLAUS FOOD PRODUCTS","0"
"6850","STANISLAUS FOOD PRODUCTS CO","STANISLAUS FOOD PRODUCTS","3"
"6851","STARPET ","STARPET ","0"
"6852","STARPET, ","STARPET ","1"
"6853","STARRET CITY ASSOCIATES","STARRET CITY ASSOCIATES","0"
"6854","STARWOOD CAPITAL GROUP","STARWOOD CAPITAL GROUP","0"
"6855","STARWOOD ENERGY GROUP","STARWOOD ENERGY GROUP","0"
"6856","STATE OF ALASKA","STATE OF ALASKA","0"
"6857","STATE OF ARIZONA LAND DEPARTME","STATE OF ARIZONA LAND DEPARTMENT","2"
"6858","STATE OF CALIFORNIA","STATE OF CALIFORNIA","0"
"6859","STATE OF CONNECTICUT","STATE OF CONNECTICUT","0"
"6860","STATE OF FLORIDA","STATE OF FLORIDA","0"
"6861","STATE OF ILLINOIS","STATE OF ILLINOIS","0"
"6862","STATE OF INDIANA","STATE OF INDIANA","0"
"6863","STATE OF KANSAS","STATE OF KANSAS","0"
"6864","STATE OF LOUISIANA","STATE OF LOUISIANA","0"
"6865","STATE OF MARYLAND","STATE OF MARYLAND","0"
"6866","STATE OF MINNESOTA","STATE OF MINNESOTA","0"
"6867","STATE OF NEBRASKA","STATE OF NEBRASKA","0"
"6868","STATE OF NEW JERSEY","STATE OF NEW JERSEY","0"
"6869","STATE OF NEW MEXICO","STATE OF NEW MEXICO","0"
"6870","STATE OF NORTH CAROLINA","STATE OF NORTH CAROLINA","0"
"6871","STATE OF NORTH DAKOTA","STATE OF NORTH DAKOTA","0"
"6872","STATE OF OHIO","STATE OF OHIO","0"
"6873","STATE OF OKLAHOMA (UNIVERSITY OF OKLAHOMA BOARD OF REGENTS)","STATE OF OKLAHOMA (UNIVERSITY OF OKLAHOMA BOARD OF REGENTS)","0"
"6874","STATE OF OKLAHOMA EX REL THE BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA ON BEHALF OF THE HEALTH","THE STATE OF OKLAHOMA EX REL THE BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA ON BEHALF OF THE HEA","7"
"6875","STATE OF SOUTH CAROLINA","STATE OF NORTH CAROLINA","4"
"6876","STATE OF UTAH","STATE OF UTAH","0"
"6877","STATE OF UTAH DIV OF WILDLIFE RESOURCES","STATE OF UTAH DIVISION OF WILDLIFE RESOURCES","5"
"6878","STATE OF WASHINGTON","STATE OF OHIO","8"
"6879","STATE OF WISCONSIN","STATE OF WISCONSIN","0"
"6880","STATE OF WYOMING","STATE OF WYOMING","0"
"6881","STATOIL US  ","STATOIL US  ","0"
"6882","STEEL DYNAMICS ","STEEL DYNAMICS ","0"
"6883","STEEL DYNAMICS, ","STEEL DYNAMICS ","1"
"6884","STEEL DYNAMICS","STEEL DYNAMICS","0"
"6885","STEELCASE ","STEELCASE ","0"
"6886","STEELE COUNTY MINNESOTA","STEELE COUNTYINNESOTA","2"
"6887","STEELRIVER INFRASTRUCTURE PARTNERS ","BROOKFIELD INFRASTRUCTURE PARTNERS ","14"
"6888","STEPAN CO","STEPAN CO","0"
"6889","STEPHENS PRODUCTION CO","STEPHENS PRODUCTION CO","0"
"6890","STERLING ENERGY GROUP ","STERLING ENERGY GROUP ","0"
"6891","STEUBEN COUNTY DEPARTMENT OF PUBLIC WORKS","STEUBEN COUNTY DEPARTMENT OF PUBLIC WORKS","0"
"6892","STOELZLE GLASS USA ","STOELZLE GLASS USA ","0"
"6893","STONE ENERGY ","STONE ENERGY ","0"
"6894","STONE ENERGY ","STONE ENERGY ","0"
"6895","STONEHENGE ENERGY RESOURCES ","STONEHENGE ENERGY RESOURCES ","0"
"6896","STONEPEAK CERAMICS ","STEEL DYNAMICS ","12"
"6897","STONEPEAK INFRASTRUCTURE FUND II ","FTAI INFRASTRUCTURE ","17"
"6898","STRATEGIC MINERALS ","STRATEGIC MINERALS ","0"
"6899","STRONGHOLD DIGITIAL MINING","STRONGHOLD DIGITAL MINING","1"
"6900","STYROPEK USA ","STYROPEK USA ","0"
"6901","SUBARU OF AMERICA ","SUBARU OF AMERICA ","0"
"6902","SUBARU OF INDIANA AUTOMOTIVE ","SUBARU OF INDIANA AUTOMOTIVE ","0"
"6903","SUBARU OF INDIANA AUTOMOTIVE, ","SUBARU OF INDIANA AUTOMOTIVE ","1"
"6904","SUEZ ENERGY GENERATION NA ","SUEZ ENERGY GENERATION NA ","0"
"6905","SUEZ ENERGY GENERATION NORTH AMERICA ","SUEZ ENERGY GENERATION NA ","11"
"6906","SUGAR CANE GROWERS COOPERATIVE OF FLORIDA","SUGAR CANE GROWERS COOPERATIVE OF FLORIDA","0"
"6907","SUGAR GROWERS & REFINERS ","SUGAR GROWERS AND REFINERS ","4"
"6908","SUGAR GROWERS AND REFINERS, ","SUGAR GROWERS AND REFINERS ","1"
"6909","SULLIVAN COUNTY","SULLIVAN COUNTY","0"
"6910","SUMCO PHOENIX ","CONOCO PHI ","11"
"6911","SUMCO PHOENIX ","CONOCO PHI ","11"
"6912","SUMMIT COUNTY","SUMMIT COUNTY","0"
"6913","SUMMIT COUNTY COLORADO","SUMMIT COUNTY","9"
"6914","SUMMIT MATERIALS ","SUMMIT MATERIALS ","0"
"6915","SUMMIT MIDSTREAM PARTNERS ","SUMMIT MIDSTREAM PARTNERS ","0"
"6916","SUMMIT PETROLEUM ","SUMMIT PETROLEUM ","0"
"6917","SUMMIT UTILITIES ","SUMMIT MATERIALS ","10"
"6918","SUMMIT UTILITIES, ","ESSENTIAL UTILITIES, ","11"
"6919","SUN CAPITAL","SUN CAPITAL","0"
"6920","SUN CAPITARTNERS ","SUN CAPITARTNERS ","0"
"6921","SUN CHEMICAL","SUN CHEMICAL","0"
"6922","SUNBURY GENERATION ","SEMPRA GENERATION","10"
"6923","SUNCOKE ENERGY","SUNCOKE ENERGY","0"
"6924","SUNCOKE ENERGY ","SUNCOKE ENERGY","1"
"6925","SUNCOR ENERGY (USA) ","SUNCOR ENERGY (U.S.A.)","4"
"6926","SUNDANCE ENERGY ","SUNDANCE ENERGY, ","1"
"6927","SUNFLOWER ELECTRIC POWER ","SUNFLOWER ELECTRIC POWER ","0"
"6928","SUNNYSIDE COGENERATION ASSOCIATES","SUNNYSIDE COGENERATION ASSOCIATES","0"
"6929","SUNOCO ","SUNOCO ","0"
"6930","SUNOCO  (R&M)","SUNOCO . (R&M)","1"
"6931","SUNOCO PARTNERS MARKETING & TERMINALS L P","SUNOCO PARTNERS MARKETING & TERMINALS ","3"
"6932","SUNOCO PARTNERS MARKETING & TERMINALS ","SUNOCO PARTNERS MARKETING & TERMINALS ","0"
"6933","SUPERIOR FORGE & STEEL ","SUPERIOR FORGE & STEEL ","0"
"6934","SUPERIOR INDUSTRIES INTERNATIONAL ","SUPERIOR INDUSTRIES INTERNATIONAL ","0"
"6935","SUPERIOR PLUS ","SUPERIOR PLUS ","0"
"6936","SURRY COUNTY","SURRY COUNTY","0"
"6937","SURRY COUNTY NORTH CAROLINA","ROWAN COUNTYORTH CAROLINA","10"
"6938","SWEPI ","SPIRE ","4"
"6939","SWINGER TRUCKING ","SWINGER TRUCKING ","0"
"6940","SYMRISE ","SYMRISE ","0"
"6941","SYNERGY RESOURCES ","SYNERGY RESOURCES ","0"
"6942","SYNGENTA ","SYNGENTA ","0"
"6943","SYRACUSE UNIVERSITY","SYRACUSE UNIVERSITY","0"
"6944","SABINE OIL AND GAS ","SANCHEZ OIL & GAS ","9"
"6945","SABINE PARISH POLICE JURY","UNION PARISH POLICE JURY","7"
"6946","SACRAMENTO COGENERATION AUTHORITY","SACRAMENTO COGENERATION AUTHORITY","0"
"6947","SACRAMENTO COGERATION AUTHORITY","SACRAMENTO COGENERATION AUTHORITY","2"
"6948","SACRAMENTO MUNICIPAL UTILITY DISTRICT","SACRAMENTO MUNICIPAL UTILITY DISTRICT","0"
"6949","SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY","SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY","0"
"6950","SACRAMENTO POWER AUTHORITY","SACRAMENTO POWER AUTHORITY","0"
"6951","SAFETY-KLEEN SYSTEMS .","SAFETY-KLEEN SYSTEMS .","0"
"6952","SAFETY-KLEEN SYSTEMS","SAFETY-KLEEN SYSTEMS ","1"
"6953","SAINT GOBAIN NORTH AMERICA","SAINT GOBAIN NORTH AMERICA","0"
"6954","SAINT-GOBAIN","SAINT-GOBAIN ","1"
"6955","SAINT-GOBAIN CONTAINERS ","SAINT-GOBAIN CONTAINERS ","0"
"6956","SAINT-GOBAIN CONTAINERS .","SAINT-GOBAIN CONTAINERS ","1"
"6957","SAINT-GOBAIN ","SAINT-GOBAIN ","0"
"6958","SAINT-GOBAIN  NORTH AMERICA .","SAINT-GOBAIN NORTH AMERICA","3"
"6959","SAINT-GOBAIN NORTH AMERICA","SAINT-GOBAIN NORTH AMERICA","0"
"6960","SALEM COUNTY IMPROVEMENT AUTHORITY","SALEM COUNTY IMPROVEMENT AUTHORITY","0"
"6961","SALEM COUNTY IMPROVEMENT AUTHORITY (SCIA)","SALEM COUNTY IMPROVEMENT AUTHORITY","7"
"6962","SALINAS VALLEY SOLID WASTE AUTHORITY","SALINAS VALLEY SOLID WASTE AUTHORITY","0"
"6963","SALT LAKE CITY ","SALT LAKE CITY ","0"
"6964","SALT LAKE COUNTY","SALT LAKE COUNTY","0"
"6965","SALT RIVER PIMA MARICOPA INDIAN COMMUNITY","SALT RIVER PIMA MARICOPA INDIAN COMMUNITY","0"
"6966","SALT RIVER PIMA-MARICOPA INDIAN COMMUNITY","SALT RIVER PIMA MARICOPA INDIAN COMMUNITY","2"
"6967","SALT RIVER PROJECT","SALT RIVER PROJECT","0"
"6968","SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT AND POWER DISTRICT (100% OWNERSHIP OF UNIT 4 ONLY)","SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT","36"
"6969","SAM RAYBURN G&T","SAM RAYBURN G&T","0"
"6970","SAMPSON COUNTY","SAMPSON COUNTY","0"
"6971","SAMSON RESOURCES","SAMSON RESOURCES","0"
"6972","SAMSUNG AUSTIN SEMICONDUCTOR","SAMSUNG AUSTIN SEMICONDUCTOR","0"
