"","V1","V2","V3"
"3746","Veolia Environment North American Operations, Inc","Linde North America, Inc","29"
"3747","Veolia Environnement North America Operations","Veolia Environmental Services North America Corp","25"
"3748","Veolia Environnement North America Operations, Inc","Linde North America, Inc","30"
"3749","Veolia Environnement North America Operations, Inc.","Linde North America, Inc","31"
"3750","Veolia Environnment North America Operations, Inc.","Linde North America, Inc","30"
"3751","Veolia North America","UPM North America","9"
"3752","Veolia North America Inc.","Sasol North America Inc.","7"
"3753","Verdad Resources LLC","Verdad Resources LLC","0"
"3754","Verdun Oil Co","Verdun Oil Co","0"
"3755","Veresen Inc.","Veresen Inc","1"
"3756","Veresen U.S. Power Inc.","Veresen US Power Inc","3"
"3757","Veresen U.S. Power, Inc.","Veresen US Power Inc","4"
"3758","Veris Gold USA, Inc.","Roxul USA, Inc.","11"
"3759","Vermont Public Power Supply Authority","South Carolina Public Service Authority","30"
"3760","Versado Gas Processing LLC","Tenawa Haven Processing LLC","15"
"3761","Versado Gas Processors LLC","Verdad Resources LLC","16"
"3762","Verso Corporation","Verso Corporation","0"
"3763","Verso Paper Corp.","Verso Paper Corp","1"
"3764","Verso Paper Corporation","Verso Corporation","6"
"3765","Versum Materials US, LLC","Versum Materials Inc","10"
"3766","Vertellus Holdings LLC","Rupert Holdings, LLC","10"
"3767","Vesco Energy Services LLC","Sowega Energy Resources LLC","16"
"3768","Veyance Technologies, Inc","Tetra Technologies Inc","9"
"3769","Veyance Technologies, Inc.","Tetra Technologies, Inc.","8"
"3770","Viatris Inc","Viatris Inc","0"
"3771","Vicinity Energy","Try Energy","9"
"3772","Vicinity Energy Inc","Ring Energy, Inc","9"
"3773","Vicinity Energy LLC","Vantage Energy LLC","9"
"3774","Victoria City Power LLC","Tres Power LLC","15"
"3775","Victoria Port Power LLC","Tres Power LLC","15"
"3776","Viking Energy of Lincoln, LLC","Ring Energy, Inc","19"
"3777","Viking Energy of McBain, LLC","Vantage Energy LLC","18"
"3778","Village of Freeport","Valero","15"
"3779","Vine Oil & Gas, LP","Sabine Oil & Gas LLC","8"
"3780","Virgin Island Water and Power Authority","Rivanna Solid Waste Authority","28"
"3781","Virgin Islands Water and Power Authority","Rivanna Solid Waste Authority","29"
"3782","Virtus Holdings, LLC","Rupert Holdings, LLC","8"
"3783","Viscofan USA, Inc.","Roxul USA, Inc.","11"
"3784","Viscofan USA,Inc.","Roxul USA, Inc.","12"
"3785","Vishay Intertechnology, Inc","Vishay Intertechnology, Inc","0"
"3786","Viskase Companies, Inc","Viskase Companies, Inc","0"
"3787","Vista Metals Corp.","Vistra Corp","9"
"3788","Vistra Corp","Vistra Corp","0"
"3789","Vistra Energy Corp","Vistra Energy Corp","0"
"3790","Vitro Flat Glass LLC","Roll Global LLC","15"
"3791","Vitruvian Exploration, LLC","Tana Exploration Co LLC","13"
"3792","Vogel Holding INC","SNF Holding Co","11"
"3793","Voltage Finance, LLC","Solae, LLC","12"
"3794","Volusia County Board of County Commissioners","Seminole County Board of County Commissioners","11"
"3795","Volvo Group Truck Operations","Tap Rock Operating","20"
"3796","Vonco 5, LLC","Solae, LLC","10"
"3797","Vonco II Corporation","Nucor Corporation","9"
"3798","Vonco II, LLC","SCI LLC","10"
"3799","Vopak Terminals North America Inc","Sappi North America Inc","16"
"3800","Votorantim Cimentos North America","Masonite North America","19"
"3801","Voyager Ethanol, LLC","Show-Me Ethanol LLC","11"
"3802","Voyager Ethanol, LLC dba Poet Biorefining Emmetsburg","Summit Ethanol, LLC dba POET Biorefining-Leipsic","34"
"3803","Vulcan Materials Company","Vulcan Materials Company","0"
"3804","W & T OFFSHORE INC","KKR & CO INC","14"
"3805","W & T Offshore, Inc.","W & T Offshore, Inc.","0"
"3806","W I TAYLOR COUNTY LANDFILL LLC","T S LANDFILL, INC","21"
"3807","W I Taylor County Landfill LLC","Surry County Landfill","17"
"3808","W&T ENERGY VI LLC","DTE ENERGY CO","10"
"3809","W&T ENERGY VI, LLC","DTE ENERGY CO","11"
"3810","W&T Energy VI, LLC","TRP Energy LLC","8"
"3811","W&T OFFSHORE INC","AT&T INC","12"
"3812","W&T Offshore, INCORPORATED","W & T Offshore Inc","16"
"3813","W&T Offshore, Inc.","W & T Offshore, Inc.","2"
"3814","W. A. Moncrief, Jr.","Greif Inc.","19"
"3815","W.E. Power, LLC","TTX Power LLC","8"
"3816","W.R. Grace & Co. - Conn.","W.R. Grace & Co. - Conn.","0"
"3817","W.R. Grace & Co.-Conn.","W.R. Grace & Co. - Conn.","2"
"3818","W.R. Grace& Co.-Conn.","W.R. Grace & Co. - Conn.","3"
"3819","WA MONCRIEF JR","OCI NV","12"
"3820","WABASH VALLEY POWER","APACHE CORP","16"
"3821","WABASH VALLEY POWER ASSOC","ALLETE INC","21"
"3822","WABTEC US RAIL INC","ARCOSA INC","12"
"3823","WACKER CHEMICAL CO","DOW CHEMICAL","10"
"3824","WACKER CHEMICAL CORP","DOW CHEMICAL","12"
"3825","WAFERTECH LLC","SCI LLC","10"
"3826","WAKE COUNTY GOVERNMENT","SALT LAKE COUNTY","18"
"3827","WALLEYE POWER LLC","ALLETE INC","13"
"3828","WALNUT ENERGY CENTER AUTHORITY","TALEN ENERGY CORP","19"
"3829","WALTER ENERGY INC","MGE ENERGY INC","7"
"3830","WALTER OIL & GAS CORP","MAGNOLIA OIL & GAS CORP","10"
"3831","WALTER SCOTT JR","AES CORP","11"
"3832","WALTON COUNTY POWER LLC","KRATON CO","18"
"3833","WALTON COUNTY POWER, LLC","TOMPC, LLC","18"
"3834","WAPITI OPERATING LLC","TOMPC LLC","15"
"3835","WARBURG PINCUS LLC","DENBURY INC","15"
"3836","WARD PETROLEUM CORP","ABRAXAS PETROLEUM CORP","7"
"3837","WARREN RESOURCES INC","ARCH RESOURCES INC","6"
"3838","WARRIOR MET COAL INC","ARCOSA INC","12"
"3839","WARRIOR MET COAL LLC","TOMPC LLC","15"
"3840","WARWICK INVESTMENT GROUP","TAK INVESTMENT LLC","14"
"3841","WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT","ARES MANAGEMENT CORP","30"
"3842","WASHINGTON COUNTY","KRATON CO","12"
"3843","WASHINGTON COUNTY MARYLAND","KRATON CO","21"
"3844","WASHINGTON COUNTY POWER LLC","KRATON CO","22"
"3845","WASHINGTON MILLS ELECTRO MINERALS CORP","ATMOS ENERGY CORP","27"
"3846","WASHINGTON MILLS GROUP INC","ALTRIA GROUP INC","16"
"3847","WASHINGTON PARISH GOVERNMENT","MONARCH CEMENT CO","23"
"3848","WASHINGTON POTATO CO","KRATON CO","15"
"3849","WASHINGTON UNIVERSITY IN ST LOUIS","DOMINION ENERGY INC","28"
"3850","WASHINGTON UNIVERSITY In St Louis","DOMINION ENERGY INC","30"
"3851","WASTE COMMISSION OF SCOTT COUNTY","KRATON CO","27"
"3852","WASTE COMMISSION OF SCOTT COUNTY IOWA","KRATON CO","32"
"3853","WASTE CONNECTIONS","KRATON CO","14"
"3854","WASTE CONNECTIONS INC","AEMETIS INC","12"
"3855","WASTE CONNECTIONS US INC","ELANCO US INC","15"
"3856","WASTE CONNECTIONS, INC","AEMETIS INC","13"
"3857","WASTE CORP OF AMERICA","PACKAGING CORP OF AMERICA","12"
"3858","WASTE CORP OF MISSOURI","AES CORP","16"
"3859","WASTE INDUSTRIES USA INC","LSB INDUSTRIES INC","10"
"3860","WASTE MANAGEMENT INC","ARES MANAGEMENT CORP","10"
"3861","WASTE SERVICES OF BLUEGRASS","SECCRA","23"
"3862","WASTE SERVICES OF THE BLUEGRASS LLC","SABINE OIL & GAS LLC","27"
"3863","WATERVILLE GAS & OIL CO","CATERPILLAR INC","16"
"3864","WATTAGE FINANCE - NC LLC","AT&T INC","18"
"3865","WAUSAU PAPER CORP","APA CORP","9"
"3866","WAYNE FARMS LLC","SCI LLC","12"
"3867","WAYNE STATE UNIVERSITY","MGE ENERGY","18"
"3868","WAYNE-SANDERSON FARMS","LANXESS CORP","19"
"3869","WAYZATA INVESTMENT PARTNERS","TAK INVESTMENT LLC","17"
"3870","WCA WASTE CORP","AES CORP","8"
"3871","WCA Waste Corp","Westlake Corp","9"
"3872","WCA Waste Corporation","Cabot Corporation","8"
"3873","WEBCO INDUSTRIES INC","LSB INDUSTRIES INC","6"
"3874","WEBER COUNTY","DEERE & CO","10"
"3875","WEBSTER PARISH POLICE JURY","DS SMITH PLC","22"
"3876","WEC ENERGY GROUP","DTE ENERGY CO","9"
"3877","WEC ENERGY GROUP Inc","DTE ENERGY CO","13"
"3878","WEC Energy Group","WEC Energy Group","0"
"3879","WEC Energy Group Inc","WEC Energy Group","4"
"3880","WELLESLEY COLLEGE","CELANESE CORP","14"
"3881","WELLHEAD ELECTRIC CO","EL PASO ELECTRIC CO","9"
"3882","WELLHEAD POWER GATES, LLC","SEPG MGA, LLC","18"
"3883","WELLS FARGO & CO","DEERE & CO","12"
"3884","WELLS FARGO ENERGY CAPITAL INC","XCEL ENERGY INC","19"
"3885","WELLSPRING CAPITAL MANAGEMENT LLC","ARES MANAGEMENT CORP","23"
"3886","WEST BAY EXPLORATION","HESS CORPORATION","14"
"3887","WEST BAY EXPLORATION CO","KRATON CO","16"
"3888","WEST FRASER INC","EVERGY INC","11"
"3889","WEST LINN PAPER CO","INTERNATIONAL PAPER CO","14"
"3890","WEST TEXAS GAS INC","CEMEX INC","13"
"3891","WEST TEXAS GAS, INC","CEMEX, INC","13"
"3892","WESTAR ENERGY INC","MGE ENERGY INC","7"
"3893","WESTCHESTER COUNTY DEPARTMENT OF ENVIRONMENTAL FACILITIES","GFL ENVIRONMENTAL INC","44"
"3894","WESTERN AREA POWER ADMINISTRATION","HESS CORPORATION","25"
"3895","WESTERN BERKS LANDFILL ACQUISITION CO, LLC","T S LANDFILL, INC","27"
"3896","WESTERN FARMERS ELECTRIC COOPERATIVE","EL PASO ELECTRIC CO","23"
"3897","WESTERN MICHIGAN COGENERATION LP","EDISON INTERNATIONAL","24"
"3898","WESTERN MICHIGAN UNIVERSITY","MGE ENERGY","23"
"3899","WESTERN MIDSTREAM PARTNERS LLC","ENABLE MIDSTREAM PARTNERS LP","12"
"3900","WESTERN MIDSTREAM PARTNERS LP","ENABLE MIDSTREAM PARTNERS LP","9"
"3901","WESTERN MIDSTREAM PARTNERS, LP","ENABLE MIDSTREAM PARTNERS, LP","9"
"3902","WESTERN MINNESOTA MUNICIPAL POWER AGENCY","EASTMAN CHEMICAL COMPANY","32"
"3903","WESTERN NEW YORK ENERGY LLC","DTE ENERGY CO","18"
"3904","WESTERN NEW YORK ENERGY, LLC","DTE ENERGY CO","19"
"3905","WESTERN PLACER WASTE MANAGEMENT AUTHORITY","ARES MANAGEMENT CORP","27"
"3906","WESTERN PLAINS ENERGY LLC","SABINAL ENERGY LLC","13"
"3907","WESTERN REFINING INC","COEUR MINING INC","12"
"3908","WESTERN SUGAR COOPERATIVE","ENTERGY CORP","19"
"3909","WESTEX HOLDINGS, LLC","POST HOLDINGS INC","11"
"3910","WESTLAKE CHEMICAL CORP","EASTMAN CHEMICAL CO","9"
"3911","WESTLAKE CORP","EQT CORP","7"
"3912","WESTMORELAND COAL CO","EASTMAN KODAK CO","12"
"3913","WESTMORELAND MINING LLC","ASHLAND INC","16"
"3914","WESTMORELAND SANITARY LANDFILL LLC","T S LANDFILL, INC","23"
"3915","WESTMORELAND WASTE LLC","EASTMAN KODAK CO","18"
"3916","WESTROCK CO","EQT CORP","9"
"3917","WESTROCK CORP","EQT CORP","7"
"3918","WESTWOOD GENERATION LLC","EDISON INTERNATIONAL","17"
"3919","WETT HOLDINGS LLC","ITC HOLDINGS CORP","10"
"3920","WEXFORD COUNTY LANDFILL","FORD MOTOR CO","20"
"3921","WEYERHAEUSER CO","DEERE & CO","11"
"3922","WGL HOLDINGS INC","POST HOLDINGS INC","7"
"3923","WGL Holdings Inc.","WGL Holdings Inc.","0"
"3924","WGR Asset Holding Company LLC","SNF Holding Company","16"
"3925","WGR Operating LP","Rover Operating, LLC","10"
"3926","WH GROUP LTD","WH Group LTD","8"
"3927","WH Group LTD","WH Group LTD","0"
"3928","WHEELABRATOR TECHNOLOGIES HOLDINGS INC","AVAGO TECHNOLOGIES US INC","19"
"3929","WHEMCO INC","GEVO INC","6"
"3930","WHEMCO, Inc.","CEMEX, Inc.","7"
"3931","WHIRLPOOL CORP","PPL CORP","8"
"3932","WHITE ENERGY HOLDING CO LLC","DTE ENERGY CO","16"
"3933","WHITE OAK ENERGY","DEVON ENERGY","10"
"3934","WHITE OAK ENERGY LLC","DTE ENERGY CO","11"
"3935","WHITE ROCK OIL & GAS LLC","SABINE OIL & GAS LLC","12"
"3936","WHITE STAR PETROLEUM LLC","SAGA PETROLEUM LLC","10"
"3937","WHITING OIL & GAS CORP","MAGNOLIA OIL & GAS CORP","13"
"3938","WHITING OIL AND GAS CORP","ITC HOLDINGS CORP","15"
"3939","WHITING OIL GAS CORP","ITC HOLDINGS CORP","13"
"3940","WHITING PETROLEUM CORP","MARATHON PETROLEUM CORP","11"
"3941","WHITNEY OIL & GAS LLC","SABINE OIL & GAS LLC","7"
"3942","WHOLESTONE FARMS COOPERATIVE INC","HESS CORPORATION","22"
"3943","WICOMICO COUNTY MARYLAND","FMC CORP","20"
"3944","WIELAND HOLDINGS INC","JELD-WEN HOLDING INC","10"
"3945","WILDCAT MIDSTREAM CADDO LLC","DCP MIDSTREAM LP","15"
"3946","WILDFIRE ENERGY LLC","DTE ENERGY CO","10"
"3947","WILDHORSE RESOURCES LLC","MATADOR RESOURCES CO","13"
"3948","WILKES COUNTY","SALT LAKE COUNTY","9"
"3949","WILKES COUNTY NORTH CAROLINA","ECOVYST INC","23"
"3950","WILKS BROTHERS LLC","KOPPERS INC","15"
"3951","WILKS BROTHERS, LLC","KOPPERS INC","16"
"3952","WILLAMETTE FALLS PAPER CO","INTERNATIONAL PAPER CO","19"
"3953","WILLIAM MARSH RICE UNIVERSITY INC","DELTA AIR LINES INC","24"
"3954","WILLIAMS COS INC (THE)","ARCOSA INC","16"
"3955","WILLIAMS OLEFINS LLC","SCI LLC","15"
"3956","WILLIAMS PARTERNS, LP","DCP MIDSTREAM PARTNERS, LP","17"
"3957","WILLIAMS PARTNERS LP","DCP MIDSTREAM PARTNERS, LP","16"
"3958","WILLIAMS PARTNERS, LOP","DCP MIDSTREAM PARTNERS, LP","16"
"3959","WILLIAMS PARTNERS, LP","DCP MIDSTREAM PARTNERS, LP","15"
"3960","WILLIAMS, PARTNERS, LP","DCP MIDSTREAM PARTNERS, LP","16"
"3961","WILLIAMSON COUNTY TENNESSEE","SALT LAKE COUNTY","23"
"3962","WILLIMAS PARTNERS, LP","DCP MIDSTREAM PARTNERS, LP","17"
"3963","WIN Waste Innovations","Waste Connections","12"
"3964","WINDSET FARMS INC","DIODES INC","11"
"3965","WINFIELD RESOURCES LLC","EOG RESOURCES INC","13"
"3966","WINNEBAGO COUNTY SOLID WASTE MANAGEMENT BOARD","ARES MANAGEMENT CORP","33"
"3967","WINNESHIEK COUNTY SANITARY LANDFILL","T S LANDFILL, INC","28"
"3968","WINSTON PLYWOOD & VENEER LLC","SABINAL ENERGY LLC","22"
"3969","WISCONSIN ENERGY CORP","CMS ENERGY CORP","8"
"3970","WISE METALS GROUP","AVISTA CORP","14"
"3971","WOLD ENERGY PARTNERS LLC","MARKWEST ENERGY PARTNERS LP","13"
"3972","WOLF HOLLOW I POWER LLC","DOW INC","20"
"3973","WOLVERINE FUELS LLC","SCI LLC","16"
"3974","WOLVERINE POWER SUPPLY COOPERATIVE INC","GREEN PLAINS INC","30"
"3975","WOOD ISLAND WASTE MANAGEMENT INC","ARES MANAGEMENT CORP","22"
"3976","WOODFORD EXPRESS LLC","DIODES INC","16"
"3977","WORCESTER COUNTY DEPARTMENT OF PUBLIC WORKS","MONARCH CEMENT CO","34"
"3978","WORLD KITCHEN LLC","DS SMITH PLC","13"
"3979","WORLD MINERALS, INC","DIODES INC","13"
"3980","WORLD OIL CORP","MURPHY OIL CORP","9"
"3981","WORTHINGTON INDUSTRIES INC","PPG INDUSTRIES INC","12"
"3982","WPPI ENERGY","MGE ENERGY","7"
"3983","WPPI Energy","Entergy","6"
"3984","WPX ENERGY INC","PBF ENERGY INC","4"
"3985","WPX Energy, Inc.","WPX Energy, Inc.","0"
"3986","WR GRACE & CO","DEERE & CO","9"
"3987","WRC Energy Holdings, LLC","Rupert Holdings, LLC","10"
"3988","WSI SANDY RUN LANDFILL, INC","T S LANDFILL, INC","12"
"3989","WSI Sandy Run Landfill, Inc.","T S Landfill, Inc.","12"
"3990","WTG BENEDUM JOINT VENTURE","AMGEN INC","22"
"3991","WTG Benedum Joint Venture","Thermal Venture","18"
"3992","WTG EXPLORATION, INC","GEVO INC","14"
"3993","WTG GAS PROCESSING LLC","SCI LLC","15"
"3994","WTG GAS PROCESSING LP","SCI LLC","18"
"3995","WTG GAS PROCESSING, LP","SCI LLC","19"
"3996","WTG Gas Processing LP","Tenawa Haven Processing LLC","16"
"3997","WTG Gas Processing, L.P.","Tenawa Haven Processing LLC","19"
"3998","WTG Gas Processing, LP","Tenawa Haven Processing LLC","17"
"3999","WTG Hugoton, L.P.","Trailstone LP","16"
"4000","WTG JAMESON LP","GE","12"
"4001","WTG Jameson, L.P.","SemGas, LP","13"
"4002","WTG Jameson, LP","SemGas, LP","11"
"4003","WTG NORTH PERMIAN MIDSTREAM LLC","ANTERO MIDSTREAM LLC","15"
"4004","WTG North Permian Midstream, LLC","Antero Midstream LLC","18"
"4005","WTG SONORA GAS PLANT, LLC","TOMPC, LLC","19"
"4006","WTG SOUTH PERMIAN MIDSTREAM LLC","TALL OAK MIDSTREAM LLC","17"
"4007","WTG South Permian Midstream LLC","Antero Midstream LLC","17"
"4008","WTGKS GP LLC","SCI LLC","9"
"4009","WTGKS GP. LLC","SCI LLC","10"
"4010","WWM OPERATING LLC","BOEING CO","12"
"4011","WWM Operating LLC","Rover Operating, LLC","9"
"4012","WWM Operating, LLC","Rover Operating, LLC","8"
"4013","WYANDOTTE MUNICIPAL SERVICES","DOW CHEMICAL","24"
"4014","WYNNCHURCH CAPITAL LP","ARES CAPITAL CORP","16"
"4015","WYNNCHURCH CAPITAL PARTNERS III LP","DCP MIDSTREAM PARTNERS, LP","26"
"4016","WYOMING INVESTMENT HOLDINGS LLC","TAK INVESTMENT HOLDINGS, LLC","11"
"4017","WYOMING MUNICIPAL POWER AGENCY","MGE ENERGY","24"
"4018","WYOMING MUNICIPAL POWER AGENCY INC","MGE ENERGY INC","24"
"4019","WYOMING SUGAR CO","BOEING CO","11"
"4020","Wabash Valley Power","Valero","15"
"4021","Wabash Valley Power Association","The Yale Corporation","23"
"4022","Wabash Valley Power Association, Inc.","Waste Connections, Inc","25"
"4023","Wabtec US Rail Inc","Wabtec US Rail Inc","0"
"4024","Wacker Chemical Co","Westlake Chemical Corp","8"
"4025","WaferTech L.L.C.","Solae, LLC","14"
"4026","Wake County Government","The Charles County Government","11"
"4027","Walleye Power LLC","TexGen Power LLC","9"
"4028","Walnut Creek Energy, LLC","Vantage Energy LLC","12"
"4029","Walter Energy, Inc.","Walter Energy, Inc.","0"
"4030","Walter Scott Jr","Valero","11"
"4031","Walter Scott Jr.","Valero","12"
"4032","Walton County Power, LLC","Rocky Road Power, LLC","17"
"4033","Walton EMC","Smarr EMC","9"
"4034","Wapiti Operating, LLC","Tap Rock Operating, LLC","10"
"4035","Warren Resources, Inc.","Warren Resources, Inc.","0"
"4036","Warrior Met Coal, LLC","Warrior Met Coal, LLC","0"
"4037","Warwick Investment Group","Set Perc Investment LLC","19"
"4038","Wasatch Integrated Waste Management District","Waste Management Inc","28"
"4039","Washington County","Sampson County","9"
"4040","Washington County Commissioners","St Lucie County Commissioners","16"
"4041","Washington County Power, LLC","Sampson County","20"
"4042","Washington Mills North Grafton, Inc.","Sasol North America Inc.","24"
"4043","Washington Parish Government","Tangipahoa Parish Government","12"
"4044","Washington Potato CO","WestRock CO","17"
"4045","Washington University Medical School","The Washington University","19"
"4046","Waste Commission of Scott County","Sampson County","22"
"4047","Waste Connections Inc","Waste Connections Inc","0"
"4048","Waste Connections Inc.","Waste Connections Inc","1"
"4049","Waste Connections, Inc","Waste Connections, Inc","0"
"4050","Waste Connections, Inc.","Waste Connections, Inc","1"
"4051","Waste Corp of America","Sojitz Corp of America","9"
"4052","Waste Corporation of America","Sojitz Corporation of America","9"
"4053","Waste Corporation of Missouri","Intel Corporation","18"
"4054","Waste Management","Waste Management","0"
"4055","Waste Management Inc","Waste Management Inc","0"
"4056","Waste Management Inc.","Waste Management Inc","1"
"4057","Waste Management of Illinois, Inc.","Waste Management Inc","14"
"4058","Waste Management, Inc.","Waste Management Inc","2"
"4059","Waste Services of Bluegrass","State of Alaska","22"
"4060","WattBridge Texas, LLC","Linde LLC","16"
"4061","Wattage Finance - NC, LLC","Vantage Energy LLC","19"
"4062","Waupaca Foundry Holdings Inc.","Seacor Holdings Inc","14"
"4063","Wausau Paper Corp","Verso Paper Corp","9"
"4064","Wausau Paper Corporation","Questar Corporation","11"
"4065","Wayne Farms LLC","Linde LLC","12"
"4066","Wayne State University","Utah State University","7"
"4067","Wayzata Investment Partners","OCI Partners LP","22"
"4068","Webco Industries","LSB Industries","8"
"4069","Weber County","Steuben County","6"
"4070","Webster Parish Police Jury","Tensas Parish Police Jury","9"
"4071","Wellesley College","Westlake Corp","14"
"4072","Wellhead Power Gates, LLC","TexGen Power, LLC","16"
"4073","Wells Fargo Energy Capital, Inc","Westar Energy Inc","16"
"4074","Wellspring Capital Management, LLC","TPG Capital Management LP","17"
"4075","West Bay Exploration","Questar Corporation","13"
"4076","West Fraser Inc","West Fraser Inc","0"
"4077","West Linn Paper Company","International Paper Company","14"
"4078","West Texas Gas, Inc.","One Gas, Inc.","11"
